PlayerID,Occupation,Name,MatchedSocCode,MatchedSocCore,MatchedSocTitle
1622,theater teacher,Paul Murray,25-MiscTeacher,Teacher,Teacher
1621,M.D. and Ph.D student,Marc Slutzky,MiscStudent,MiscStudent,Student
1620,chiropractor,Julie Schmitt,27-2099CU,Actor,Actor
1627,U.S. Army captain,Jeff Jacobberger,False,,
1994,attorney,David Becker,23-MiscLaywer,MiscLawer,MiscLawyer
1625,attorney,Bonnie Clair,23-MiscLaywer,MiscLawer,MiscLawyer
1624,historian and professor of women's studies,Carolyn Eichner,25-MiscTeacher,Teacher,Teacher
1999,greeting card manufacturer,Kraig Norris,False,,
1998,writer,Keith Suta,27-Writer,MiscWriter,Writer
1629,theater technician and actor,Hank Widmayer,27-2099CU,Actor,Actor
1628,travel video producer,Devon Ericson,False,,
3209,interlibrary loan assistant,Melissa Abrahams,False,,
3208,middle school science teacher,Downey Meyer,25-MiscTeacher,Teacher,Teacher
3398,junior,Bobbie Diamond,TournJunior,TournStudent,Junior
5058,senior at the University of California-Berkeley,Cathy Landers,TournSenior,TournStudent,Senior
5059,junior at Mary Washington College,Kristen Page,TournJunior,TournStudent,Junior
2860,high school teacher,Eva Holmberg,25-MiscTeacher,Teacher,Teacher
2861,scientific associate,Anatoly Belkine,False,,
2862,procurement manager,Gay Mollette,11-3061,Purchasing Managers,Procurement Manager
2863,computer consultant,Ehren Schwiebert,False,,
2864,homemaker,Suzanne Ennis,Unemployed,Unemployed,Homemaker
2865,factory worker,Mary Voigt,27-2099CU,Actor,Actor
2866,GIS planner,Ryan Friedman,False,,
2867,singer,Alexia Henke,False,,
2868,coffee shop manager,David Maynard,False,,
2869,features editor,Lynne Sherwin,False,,
557,school librarian,Beth Reardon,25-4021,Librarians,School Librarian
556,management consultant,Wayne Weil,13-1111,Management Analysts,Management Consultant
551,undergraduate student,Atish Choudhury,GradStu,Graduate student,Graduate student
550,international trade reporter,Janet vanGrasstek,False,,
553,bookkeeper and computer consultant,Larry Cloud,False,,
552,history teacher,Karen Rhodes,25-MiscTeacher,Teacher,Teacher
3539,e-mail administrator,Elizabeth Mouzon,False,,
1438,children's librarian,Margaret Walsh,25-4021,Librarians,Children's Librarian
5055,substitute teacher,Toni Case,25-MiscTeacher,Teacher,Teacher
1439,international security consultant,John Carroll,False,,
1199,attorney,John Kelly,23-MiscLaywer,MiscLawer,MiscLawyer
1198,administrative assistant,Claire O'Brien,False,,
3348,attorney,John Mollenkamp,23-MiscLaywer,MiscLawer,MiscLawyer
3349,journalist,Emily Seftel,False,,
1191,law student,Amanda Traphagan,MiscStudent,MiscStudent,Student
1190,urban planning lawyer,Sandy Shapiro,23-MiscLaywer,MiscLawer,MiscLawyer
1193,computer services administrator,Peter Williams,False,,
1192,writer,Paulette Beete,27-Writer,MiscWriter,Writer
1195,psychiatrist,John Thiel,29-1066,Psychiatrists,Psychiatrist
1194,sales clerk,Mary Lou Rodgers,False,,
1197,athletic director,Murph Honea,False,,
1196,math teacher,Mary Margaret Purvis,25-MiscTeacher,Teacher,Teacher
2406,college professor and antique dealer,Tammie Taylor,25-MiscTeacher,Teacher,Teacher
7942,agricultural chemical salesman,Scott Johnson,False,,
4259,vintage clothing store owner,Cindy Wolfson Ciullo,False,,
4258,funeral director,Carl Goldman,39-4031,"Morticians, Undertakers, and Funeral Directors",Funeral Director
4251,paralegal,Gregg Fanselau,23-2011,Paralegals and Legal Assistants,Paralegal
4250,contract administrator,John Edkins,11-3061,Purchasing Managers,Contract Administrator
4253,physician,Bobby Reddy,29-Doctor,MiscDoctor,Physician
4252,author,Gavin Edwards,27-3043,Writers and Authors,Author
4255,assistant professor,Mimi Collins,25-MiscTeacher,Teacher,Teacher
4254,assistant principal,Glen Stevens,False,,
4257,actor,David Mersault,27-2099CU,Actor,Actor
4256,software engineer,Michele Harvey,17-MiscEngineer,MiscEngineer,Engineer
5533,legislative assistant,Anders Reynolds,False,,
5532,research scientist,Edith Kealy,False,,
5531,office assistant,Jen Weaver,43-9061,"Office Clerks, General",Office Assistant
5530,engineer,Phil Fernandez,17-MiscEngineer,MiscEngineer,Engineer
5537,graduate student,Matt Hackler,GradStu,Graduate student,Graduate student
5536,Spanish teacher,Mary Beam,25-MiscTeacher,Teacher,Teacher
5535,research scientist,David Skaar,False,,
5534,graduate student,Catherine Muldoon,GradStu,Graduate student,Graduate student
5539,administrative assistant,Shelly Mills,False,,
5538,biomedical engineer,Karthik Balasubramanian,17-MiscEngineer,MiscEngineer,Engineer
1348,teacher's aide,Davia Worthen,25-MiscTeacher,Teacher,Teacher
1349,Ph.D. student,Randy Cohen,MiscStudent,MiscStudent,Student
4263,office manager,Marci Schwartz,False,,
7204,family doctor,Kate Rowland,False,,
6572,law student,Sarah Boyette,MiscStudent,MiscStudent,Student
6573,paraeducator,Stephen Weingarten,25-9041,Teacher Assistants,Paraeducator
6570,business system analyst,Dan Troha,False,,
6571,law student,Allison Brown,MiscStudent,MiscStudent,Student
6576,ESL high school teacher,Susan Holmes-Garrity,25-MiscTeacher,Teacher,Teacher
6577,research analyst,Michael Boucher,False,,
6574,systems engineer,Matt Green,17-MiscEngineer,MiscEngineer,Engineer
6575,news researcher,Abby Collins,False,,
6578,attorney,Marisa Goldstein,23-MiscLaywer,MiscLawer,MiscLawyer
6579,graduate student,John Davies,GradStu,Graduate student,Graduate student
5100,trial attorney and Emmy Award-winning journalist,Jack Ford,23-MiscLaywer,MiscLawer,MiscLawyer
7694,fourth and fifth grade reading and religion teacher,Lisa Johnston,25-MiscTeacher,Teacher,Teacher
1340,investigator,Bob Combs,False,,
7696,junior high school social studies teacher,Steven Evenhouse,25-MiscTeacher,Teacher,Teacher
7697,third grade Spanish bilingual teacher,Jessica Dell'Era,25-MiscTeacher,Teacher,Teacher
7690,high school biology and anatomy & physiology teacher,Elissa Hoffman,25-MiscTeacher,Teacher,Teacher
7691,high school history and English teacher,John Botti,25-MiscTeacher,Teacher,Teacher
7692,high school history teacher,Catherine Whitten,25-MiscTeacher,Teacher,Teacher
1341,tax auditor,Mauricio Rivero,False,,
7698,high school social studies teacher,Kathryn Wendling,25-MiscTeacher,Teacher,Teacher
1342,sportswriter,James Quintong,27-Writer,MiscWriter,Writer
3834,homemaker and writer,Heather Williams,27-Writer,MiscWriter,Writer
3835,graduate student,James Fesalbon,GradStu,Graduate student,Graduate student
3836,educational facilitator,Patrick Ryan,False,,
3837,attorney,Angel Gomez,23-MiscLaywer,MiscLawer,MiscLawyer
3830,middle school science teacher,Debbie Lander,25-MiscTeacher,Teacher,Teacher
3831,private equity analyst,Jared Cohen,False,,
3832,realtor,Amber Hodges,False,,
3833,publishing marketer,Ronni Stolzenberg,False,,
1344,freelance editor and writer,Amy Loerch Strumolo,27-Writer,MiscWriter,Writer
3838,graduate student,Alex Hovan,GradStu,Graduate student,Graduate student
3839,airline pilot,Chris Marker,53-2011,"Airline Pilots, Copilots, and Flight Engineers",Airline Pilot
1345,real estate broker,Fred Walker,41-9021,Real Estate Brokers,Real Estate Broker
1346,communications coach,LeeAundra Temescu,False,,
1347,law student,Michael Salerno,MiscStudent,MiscStudent,Student
379,househusband,Howard Wilson,False,,
378,middle school vice-principal,Larry Silverman,False,,
7520,museum registrar,Megan Benitz,False,,
7521,online editor,Jeff Dufour,False,,
7526,English professor,Jay Peterson,25-MiscTeacher,Teacher,Teacher
7527,librarian,Jessie Christensen,25-4021CU,MiscLibrarian,Librarian
7524,graduate student of Victorian literature,Ray Crosby,GradStu,Graduate student,Graduate student
7525,office manager,Lloyd Caesar,False,,
371,data modeler,Lee Lassiter,False,,
370,educational consultant and writer,Diane Siegel,27-Writer,MiscWriter,Writer
373,database developer and writer,Fred Ramen,27-Writer,MiscWriter,Writer
372,high school junior,Jennifer Wu,False,,
375,stockbroker,Nancy Teri,False,,
374,police officer,"Michael Ellington, Jr.",33-3051CU,Police and Sheriff's Patrol Officers,Police Officer
377,literary agent,Denise Stewart,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",Literary Agent
376,construction manager,Gunther Murley,False,,
6143,housewife,Linda Marshall,Unemployed,Unemployed,Housewife
6142,writer and TV personality,Francois Dominic Laramée,27-Writer,MiscWriter,Writer
6141,call center supervisor,Jocelyn Certner,False,,
6140,generating station operator,Liz Caccese,False,,
6147,actress,Dana Delany,27-2099CU,Actor,Actor
6146,actor and comedian,Eric Idle,27-2099CU,Actor,Actor
6145,playwright and actor,Bob Verini,27-2099CU,Actor,Actor
6144,part-time pizza maker,J.J. Fowell,False,,
6149,hospice medical director,Ellen Brown,False,,
6148,actor and comedian,Wayne Brady,27-2099CU,Actor,Actor
8110,insurance office manager,Jeannie Blanke,False,,
8111,financial manager,Justin Kowal,False,,
5104,comedian and author,Bill Maher,False,,
8116,web designer,Gina Armstrong,15-1134,Web Developers,Web Designer
8117,computer technician,Kris Hamilton,False,,
8114,recent college graduate,Jessica Young,False,,
8115,bookseller,Chrisanne Eastwood,False,,
6500,administrative assistant,Caroline Cross,False,,
2275,lawyer,Tom Waskom,23-MiscLaywer,MiscLawer,MiscLawyer
2274,foreign service officer,Chris Ward,False,,
2277,12-year-old,Allyson Lieberman,SpecialGuest,Special Guest,Special Guest
2276,legal secretary,Susan Matejko,False,,
2271,underwriter,Dena Martin,27-Writer,MiscWriter,Writer
2270,university fundraiser,Louis Rice,False,,
2273,attorney and real estate appraiser,John Skelton,23-MiscLaywer,MiscLawer,MiscLawyer
2272,warehouse associate,Lance Johnson,False,,
2279,11-year-old,Nick Dnistrian,SpecialGuest,Special Guest,Special Guest
2278,11-year-old,Lauren Kutner,SpecialGuest,Special Guest,Special Guest
3201,production artist,Raymon Colbert,False,,
2051,history professor,Babu Srinivasan,25-MiscTeacher,Teacher,Teacher
2050,tutoring coordinator,Jason Berner,False,,
2053,project manager,Andrew Garen,False,,
2052,college student,Pam Mueller,MiscStudent,MiscStudent,Student
2055,executive assistant,Michelle Clum,43-6011,Executive Secretaries and Executive Administrative Assistants,Executive Assistant
2054,partner in a start-up company,Ryan Moore,False,,
2057,operations manager,Kevin Keach,11-1021,General and Operations Managers,Operations Manager
2056,reporter,Michael Arnone,False,,
2059,freight courier,Irwin Shires,False,,
2058,business analyst,Lan Djang,13-1111,Management Analysts,Business Analyst
4824,Ph.D. student,Stephen Wilson,MiscStudent,MiscStudent,Student
4537,lieutenant in the United States Navy,Vaughan Williams,False,,
4822,organic farmer,Mike Scott,False,,
4823,graduate student,Shannan Cvitanovic,GradStu,Graduate student,Graduate student
4532,artist,Justin Dawes,False,,
4821,business consultant,Chuck Lee,13-1111,Management Analysts,Business Consultant
7980,teacher,Nancy Neff,25-MiscTeacher,Teacher,Teacher
7981,marketing director,Vamsi Adusumilli,11-2021,Marketing Managers,Marketing Director
7982,ballroom dance instructor,Diane Samuelson,25-Prof,MiscProfessor,Professor
7983,English language tutor,Penny Citrola,False,,
7984,letter carrier,Paul Camp,43-5052,Postal Service Mail Carriers,Letter Carrier
7985,graduate student of nuclear and plasma engineering,Dan Elg,GradStu,Graduate student,Graduate student
7986,policy and research analyst,Veronica Mance,False,,
7987,conservation journalist and pet-sitter,Erin Zwiener,False,,
7988,project manager,Jim Walke,False,,
7989,marketing manager,Natalie Knowles,False,,
8595,banker,Jeanne Boucher,False,,
2405,graduate student,Nanette Wargo,GradStu,Graduate student,Graduate student
7324,eighth grade history and technology teacher,Charley Tinkham,25-MiscTeacher,Teacher,Teacher
7325,high school English and literacy teacher,Viki Radden,25-MiscTeacher,Teacher,Teacher
7326,kindergarten teacher,Caitlin Millat,25-MiscTeacher,Teacher,Teacher
7327,high school English teacher,Elisabeth Raab,25-MiscTeacher,Teacher,Teacher
7320,medical assistant,Maya Zwerdling,False,,
7321,third and fourth grade teacher,John Shoe,25-MiscTeacher,Teacher,Teacher
7322,middle school history teacher,Dan Crosby,25-MiscTeacher,Teacher,Teacher
7323,high school English teacher,Kathy Casavant,25-MiscTeacher,Teacher,Teacher
7328,high school U.S. government teacher,Matt Polazzo,25-MiscTeacher,Teacher,Teacher
7329,high school Latin teacher,Lori Kissell,25-MiscTeacher,Teacher,Teacher
8858,educational travel coordinator,Linda Lyle,False,,
8853,graduate student of biology,Marika Kuspa,GradStu,Graduate student,Graduate student
8852,statistician,Seth Tribble,15-2041,Statisticians,Statistician
8851,navy helicopter pilot,Michelle DeGrothy,False,,
8850,healthcare consultant,Adrian Ho,False,,
7069,senior,Marshall Flores,TournSenior,TournStudent,Senior
7068,sophomore,Steph Gagelin,TournSophomore,TournStudent,Sophomore
7067,senior,Tim Relihan,TournSenior,TournStudent,Senior
7066,salesperson,Ian Barondess,False,,
7065,journalist,Paul Schindler Jr.,False,,
7064,senior,Folake Dosu,TournSenior,TournStudent,Senior
7063,junior,Ellen Eichner,TournJunior,TournStudent,Junior
7062,senior,Kyle Kahan,TournSenior,TournStudent,Senior
7061,sophomore,Erin McLean,TournSophomore,TournStudent,Sophomore
7060,junior,Lea Tottle,TournJunior,TournStudent,Junior
8855,study abroad adviser,Sarah McNitt,False,,
8854,graduate student of history,Osei Boakye,GradStu,Graduate student,Graduate student
3786,technical editor,Lilly Ridge,27-3041,Editors,Technical Editor
6961,computer operator,Michael Goldwitz,False,,
6960,academic counselor,Peter Bedrossian,False,,
6963,actress,Stefanie Powers,27-2099CU,Actor,Actor
6962,actor,Tony Randall,27-2099CU,Actor,Actor
6965,carpenter,Brian Barrett,False,,
6964,retired general,General H. Norman Schwarzkopf,False,,
6967,teacher,Dave Traini,25-MiscTeacher,Teacher,Teacher
6966,water engineer,Elizabeth Charland,17-MiscEngineer,MiscEngineer,Engineer
6969,product manager,Larry Brown,False,,
6968,teacher,Fran Strykowski,25-MiscTeacher,Teacher,Teacher
8154,elementary school art teacher,John Morgan,25-MiscTeacher,Teacher,Teacher
8155,attorney and law clerk to a judge,Barbara Sheridan,23-MiscLaywer,MiscLawer,MiscLawyer
8152,actor,Eric Reiberg,27-2099CU,Actor,Actor
8153,high school math teacher,Patrick Mooney,25-MiscTeacher,Teacher,Teacher
8150,law student,Diva Bole,MiscStudent,MiscStudent,Student
8151,actor,Helen Juvonen,27-2099CU,Actor,Actor
8228,criminal lawyer,"Zeke Sevilla, Jr.",23-MiscLaywer,MiscLawer,MiscLawyer
8229,mathematics professor,Ilene Morgan,25-MiscTeacher,Teacher,Teacher
6465,sophomore,Samantha Reback,TournSophomore,TournStudent,Sophomore
414,advertising creative director,Isaac Segal,False,,
415,software writer,Ryan Holznagel,27-Writer,MiscWriter,Writer
416,paralegal,David Siegel,23-2011,Paralegals and Legal Assistants,Paralegal
417,college professor,Michael Rooney,25-MiscTeacher,Teacher,Teacher
1388,student & writer,Erik Cansler,27-Writer,MiscWriter,Writer
1389,writer & editor,Julie Connery,27-Writer,MiscWriter,Writer
412,advertising advisor,John Fedoryn,False,,
413,attorney,Stephanie Thomas,23-MiscLaywer,MiscLawer,MiscLawyer
1384,investigator and lawyer,Lisa Loiselle,23-MiscLaywer,MiscLawer,MiscLawyer
1385,student,Josh Yost,MiscStudent,MiscStudent,Student
1386,journalist,Peter Rubin,False,,
1387,police officer,Barbara Noyes,33-3051CU,Police and Sheriff's Patrol Officers,Police Officer
1380,chemist,Rob Klepadlo,False,,
1381,high school guidance counselor,Debbie Chuba,False,,
1382,limousine driver,Jeff Lawrence,53-3041,Taxi Drivers and Chauffeurs,Limousine Driver
1383,high school teacher,Karen Spinale,25-MiscTeacher,Teacher,Teacher
5461,enrolled agent,Irene Lawrence,False,,
8107,attorney,Kevin Moser,23-MiscLaywer,MiscLawer,MiscLawyer
1775,former pro basketball player and actor,Kareem Abdul-Jabbar,27-2099CU,Actor,Actor
1774,retired marine biologist,Ben Goggins,False,,
1777,former pro baseball player,Reggie Jackson,False,,
5277,homemaker,Laura Johnson,Unemployed,Unemployed,Homemaker
5270,home educator,Erin Drew,False,,
1770,teacher,Trisha Murai,25-MiscTeacher,Teacher,Teacher
1773,front services manager,Amanda Mapel,False,,
5273,leasing consultant,Leslie Elmore,False,,
5278,voiceover artist and actor,John Savage,27-2099CU,Actor,Actor
5279,public relations representative,Katie Francisco,27-3031,Public Relations Specialists,Public Relations Representative
5465,teacher,Lou Ascatigno,25-MiscTeacher,Teacher,Teacher
6688,executive assistant,Gillian Mabrey,43-6011,Executive Secretaries and Executive Administrative Assistants,Executive Assistant
6689,bartender,Jeremy Apsley,35-3011,Bartenders,Bartender
6680,lawyer,Don Wynne,23-MiscLaywer,MiscLawer,MiscLawyer
6681,accounting assistant,Valerie Takacs,False,,
6682,student,Avi Schwartz,MiscStudent,MiscStudent,Student
6683,stay-at-home mom,Suzan Hyssen,Unemployed,Unemployed,stay-at-home mom
6684,appellate lawyer,Anne Noble,23-MiscLaywer,MiscLawer,MiscLawyer
6685,systems analyst,Linda Garvin,False,,
6686,customer service representative,Becky Galipeau,False,,
6687,research assistant,Yevgeny Shrago,False,,
2428,homemaker,Michelle Power,Unemployed,Unemployed,Homemaker
2429,voice actor,Jesse Moises,27-2099CU,Actor,Actor
2420,librarian,Grace Veach,25-4021CU,MiscLibrarian,Librarian
2421,administrative support person,Becky Hudson,False,,
2422,medical student,Wes Ulm,MiscStudent,MiscStudent,Student
2423,lawyer,Tom Lucero,23-MiscLaywer,MiscLawer,MiscLawyer
2424,pre-med student,Ashley Mason,MiscStudent,MiscStudent,Student
2425,baker,Bill Harris,False,,
2426,editor,Holly Hughes,False,,
2427,law student,J.J. Todor,MiscStudent,MiscStudent,Student
7849,graphic designer,Ed Hanlon,27-1024,Graphic Designers,Graphic Designer
7848,real estate attorney,Terry Kent,23-MiscLaywer,MiscLawer,MiscLawyer
7845,burrito architect,D.J. Perry,False,,
7844,systems administrator,Scotti Whitmire,False,,
7847,graduate student in English literature,Rachel Donegan,GradStu,Graduate student,Graduate student
7846,substitute teacher,Claudia Gray,25-MiscTeacher,Teacher,Teacher
7841,business process analyst,Rene Cardenas,False,,
7840,editor and writer,Richard Block,27-Writer,MiscWriter,Writer
7843,home inspector,John Baker,47-4011,Construction and Building Inspectors,Home Inspector
7842,consultant,Susan Bowyer,False,,
6356,neurologist,David Seminer,29-1069,"Physicians and Surgeons, All Other",Neurologist
6357,high school English teacher,Joann Mariani,25-MiscTeacher,Teacher,Teacher
6354,film festival programmer,Jon Korn,False,,
6355,academic outreach librarian,Sandi Hood,False,,
6352,consultant and retired Navy officer,Diane Armstrong,False,,
6353,assistant professor of English,Marlene Allen,25-MiscTeacher,Teacher,Teacher
6350,"nurse and ""Mr. Mom""",Steve Hall,False,,
6351,graduate student of ornithology,Austin Mercadante,GradStu,Graduate student,Graduate student
6358,geology and anthropology student,Kelsey Peterson,MiscStudent,MiscStudent,Student
6359,substitute teacher,"William Nicks, Jr.",25-MiscTeacher,Teacher,Teacher
5466,pastry chef,Amy Ballentine,35-1011,Chefs and Head Cooks,Pastry Chef
1814,flight attendant,Anne Robinson,False,,
1815,bookseller,Melanie Madden,False,,
1816,software engineer,William Lee,17-MiscEngineer,MiscEngineer,Engineer
1817,teacher,Peggy Till,25-MiscTeacher,Teacher,Teacher
1810,writer-producer,Stan Wu,27-Writer,MiscWriter,Writer
1811,graduate student,Chris Sedlack,GradStu,Graduate student,Graduate student
1812,office manager,Adriana Bate,False,,
1813,"from Cherry Hill, New Jersey...",Ross Lambersky,SpecialGuest,Special Guest,Special Guest
1818,nanny,Stacy McKnight,39-9011,Childcare Workers,Nanny
1819,registrar,Coral Sullivan,False,,
2165,program assistant,Happy Aston,False,,
2164,pre-med student,Lara Kierlin,MiscStudent,MiscStudent,Student
8109,social worker,Judy Strong,False,,
2167,software developer,Mark Edelson,15-1131CU,Computer Programmers,Software Developer
1609,consultant,Pinki Mishra,False,,
1608,software developer,Paul Callaway,15-1131CU,Computer Programmers,Software Developer
2166,market researcher,Zach Biggs,False,,
3229,computer security engineer,Al Arsenault,17-MiscEngineer,MiscEngineer,Engineer
3228,orchid specialist,Ethan Culbreth,False,,
1979,teacher,Peggy Sheehan,25-MiscTeacher,Teacher,Teacher
1978,part-time licensing assistant,Felicia Vondrak,False,,
1601,sophomore,Eric Biber,TournSophomore,TournStudent,Sophomore
1600,sophomore,John van DeWeert,TournSophomore,TournStudent,Sophomore
1603,customer service representative,Lisa Newell,False,,
3226,musician,Gary Laing,27-2042,Musicians and Singers,Musician
1973,teacher,Michael Kelly,25-MiscTeacher,Teacher,Teacher
1604,writer,Michael Berman,27-Writer,MiscWriter,Writer
1607,chief financial officer,Blaine Faulkner,False,,
1606,environmental engineer,Kristine McCaffrey,17-MiscEngineer,MiscEngineer,Engineer
2163,attorney,Charan Brahma,23-MiscLaywer,MiscLawer,MiscLawyer
8108,training specialist,John McGee,13-1151,Training and Development Specialists,Training Specialist
2162,data analyst,Frank Stasio,False,,
2848,medical secretary,Michael Steele,False,,
2849,research analyst,Christopher Barger,False,,
2846,non-profit administrator,Joe Archer,False,,
2847,writer,Roy Jenkins,27-Writer,MiscWriter,Writer
2844,teacher and conductor,Bruce Lamott,25-MiscTeacher,Teacher,Teacher
2845,high school teacher,Linda Fabrizio,25-MiscTeacher,Teacher,Teacher
2842,social studies teacher,Jeff Park,25-MiscTeacher,Teacher,Teacher
2843,medical librarian,Carol Feingold,25-4021,Librarians,Medical Librarian
2840,policy analyst,Teresa Cahalan,False,,
2841,Jewish studies teacher,Jacob Cytryn,25-MiscTeacher,Teacher,Teacher
5476,"homemaker, writer, and editor",Christina Dudley,27-Writer,MiscWriter,Writer
5477,casino worker,Tim Crockett,False,,
5474,bookkeeper,Todd Covert,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",Bookkeeper
3323,teacher,Freddy Bee,25-MiscTeacher,Teacher,Teacher
3324,exercise physiologist,Chip Matejowsky,False,,
3325,technical service manager,Paula Morrison,False,,
3326,writer,Jeremy Bate,27-Writer,MiscWriter,Writer
3327,middle school teacher,Blair Fisher,25-MiscTeacher,Teacher,Teacher
3328,attorney,Pam Simmons,23-MiscLaywer,MiscLawer,MiscLawyer
3329,grocery clerk,Tim Hughes,False,,
5478,"freelance editor, writer and reporter",Beverly Herter,27-Writer,MiscWriter,Writer
5479,community activist,Susan Keller,False,,
5519,telecommunications consultant,Kathy Lague,False,,
5518,high school math teacher,Tom Stetina,25-MiscTeacher,Teacher,Teacher
5511,stay-at-home dad,Jim Cairl,False,,
1555,analyst,Katie De Pitts,False,,
5513,project manager,A.V. Greene,False,,
5512,paralegal & stay-at-home mom,Sara Austin,False,,
5515,high school teacher,Mike Maheu,25-MiscTeacher,Teacher,Teacher
5514,law student,Eli Edwards,MiscStudent,MiscStudent,Student
5517,security officer,Alex Harriger,33-9032,Security Guards,Security Officer
5516,freelance copy editor and movie theater manager,Margaret Seiler,False,,
537,airline employee,Tom Stewart,False,,
536,housewife,Gina Ruttle,Unemployed,Unemployed,Housewife
535,lawyer,Dane Garrett,23-MiscLaywer,MiscLawer,MiscLawyer
534,student,Chuck Forrest,MiscStudent,MiscStudent,Student
533,homemaker,Hilary Hill,Unemployed,Unemployed,Homemaker
532,part-time teacher,Amy Fine,25-MiscTeacher,Teacher,Teacher
531,Advanced Placement history teacher,Craig Barker,25-MiscTeacher,Teacher,Teacher
3035,anesthesiologist,Frank Liu,29-1061,Anesthesiologists,Anesthesiologist
539,senior at Stanford University,Graham Gilmer,TournSenior,TournStudent,Senior
538,lawyer,Tom Halpern,23-MiscLaywer,MiscLawer,MiscLawyer
1908,forensic accountant,Don Minyard,False,,
1909,administrative assistant,Jaime Thomson,False,,
3294,professor,Jennifer O'Brien,25-MiscTeacher,Teacher,Teacher
1907,aerospace engineer,Joe Weber,17-MiscEngineer,MiscEngineer,Engineer
3296,office manager,Melanie Smith,False,,
6518,retired communications executive,Marianne Henderson,False,,
6519,singer and actor,Ron Banks,27-2099CU,Actor,Actor
1905,systems analyst,Faith Love,False,,
6510,middle school science teacher,Robert Bethune,25-MiscTeacher,Teacher,Teacher
1902,surveyor's assistant,Margaret Holz,False,,
6512,online producer,Cristy Stone,False,,
6513,veterinarian,Mike Marmesh,False,,
6514,bookstore manager and actor,Jody Allen,27-2099CU,Actor,Actor
6515,puppeteer,Nancy Riggs,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",Puppeteer
6516,training specialist,Kelly Garza,13-1151,Training and Development Specialists,Training Specialist
3291,electronic commerce consultant,Mike Garrido,False,,
5131,writer and actor,Jonathan Groff,27-Writer,MiscWriter,Writer
1901,exhibition designer,Michael Lapthorn,False,,
1974,graduate student,Raj Dhuwalia,GradStu,Graduate student,Graduate student
3812,actress,Suzanne Hayes,27-2099CU,Actor,Actor
3813,supply officer,Derek Mohr,False,,
3810,substitute teacher,Tim McMullen,25-MiscTeacher,Teacher,Teacher
3811,computer systems analyst,Kevin Forsyth,15-1121,Computer Systems Analysts,Computer Systems Analyst
3816,graduate student,Susan Mitchell,GradStu,Graduate student,Graduate student
3817,secretary,Marilyn Carnahan,False,,
3814,web animator,Michael Condouris,False,,
3815,sales assistant,Marta Bowman,False,,
3818,writer,Tom Lakeman,27-Writer,MiscWriter,Writer
3819,counselor and librarian,Ginny Weeks,False,,
8457,flavor chemist,Don Juergens,False,,
8456,customer service technician,Vanessa Whittemore,False,,
8455,homemaker and mom,Liz Belthoff,False,,
8454,electrical engineer,Jason Rau,17-MiscEngineer,MiscEngineer,Engineer
8453,Catholic priest,Bill Matheny,False,,
8452,assistant professor of engineering,Judy Wang,17-MiscEngineer,MiscEngineer,Engineer
8451,church sexton,Steve Hafner,False,,
8450,high school teacher,Brock Putnam,25-MiscTeacher,Teacher,Teacher
8459,data analyst,Andre Green,False,,
8458,hospice nurse,Erin Murphy,False,,
7548,film preservationist,Brian Meacham,False,,
7549,computer scientist,Roger Craig,15-1111,Computer and Information Research Scientists,Computer Scientist
7540,hotel front desk manager,Evan Sandman,False,,
7541,document specialist,Gina Harris,False,,
7542,historical researcher and writer,Emily Gifford,27-Writer,MiscWriter,Writer
7543,attorney,Dave Burnstein,23-MiscLaywer,MiscLawer,MiscLawyer
7544,high school English teacher,Charles Temple,25-MiscTeacher,Teacher,Teacher
7545,oncologist,Jay Rhee,False,,
7546,writer,Tom Nissley,27-Writer,MiscWriter,Writer
7547,newspaper reporter,Kara Spak,False,,
6169,twelve-year-old,Allyson McDonough,SpecialGuest,Special Guest,Special Guest
6168,twelve-year-old,Francis Musella,SpecialGuest,Special Guest,Special Guest
6161,data processor and an actor,Nathan Walpow,27-2099CU,Actor,Actor
6160,attorney,Ron Black,23-MiscLaywer,MiscLawer,MiscLawyer
6163,school psychologist,Mark Winslett,19-3031,"Clinical, Counseling, and School Psychologists",School Psychologist
6162,financial analyst,Michael Day,False,,
6165,eleven-year-old,Max Wagner,SpecialGuest,Special Guest,Special Guest
6164,judicial assistant,Ingrid Nelson,False,,
6167,eleven-year-old,Ben Gammage,SpecialGuest,Special Guest,Special Guest
6166,eleven-year-old,Ina Jazic,SpecialGuest,Special Guest,Special Guest
8856,phlebotomist,Matthew Linnabary,31-9097,Phlebotomists,Phlebotomist
2213,publications consultant,Bara Blender,False,,
2212,civil engineer,Karim Moore,17-MiscEngineer,MiscEngineer,Engineer
2211,administrative assistant,Sarah Cooper,False,,
2210,equal opportunity manager,Denese Edsall,False,,
2217,teaching assistant,Jenn Reilly,False,,
2216,director of a public policy think tank,Robert Heiler,False,,
2215,project assistant,Carly Minner,False,,
2214,graduate student,Loyd Gattis,GradStu,Graduate student,Graduate student
2219,publications coordinator,David Burgess,False,,
2218,operations research analyst,David Tate,15-2031,Operations Research Analysts,Operations Research Analyst
6137,TV personality,Martha Stewart,False,,
4518,graduate student,Adam Taxin,GradStu,Graduate student,Graduate student
4519,college student,Jill Le Brasseur,MiscStudent,MiscStudent,Student
